id,recipe_id,recipe_step,recipe_content,recipe_img_url
1418,173,7,"노릇노릇 바삭한 식감으로 잘 구워진 두부를
키친타올에 올려서 기름기를 어느정도 제거해주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/06/a033a22e9e6c7a548656f2900573f2df1.jpg
1419,173,8,"그리고 만들어둔 양념은 후라이팬에 넣고
살짝 끓어오르면 불을 꺼주세요.
불을 계속 켜두면 양념이 탈수있으니 불을 끄고나서 두부랑 양념해주시는게 좋답니다.",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/06/9af212d9fe25765f506c2b37274d12cf1.jpg
1420,173,9,"양념이 끓어오를때 두부를 넣고
불을 꺼주었어요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/06/2a272b2fd498369f3aef8c280d593cc91.jpg
1421,173,10,"그리고 양념으로 두부에 골고루 묻도록
양념해주시면 된답니다.
통깨가 있으시면 통깨로 살짝 마무리 해주셔도 좋아요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/07/06/1eebc4819088cc543c16de9aeb14e6f21.jpg
1422,174,1,"볼에 밀가루, 설탕, 소금을 섞어주세요. 차가운 상태의 버터를 넣고 주걱 또는 스크래퍼로 버터를 잘게 잘라주며 밀가루의 색이 노란색이 될 때까지 섞어주세요. 우유와 베이킹파우더를 넣어서 섞은 후 냉장고에서 30분정도 휴지시켜주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2015/10/26/eb730650f290d065d15d747f8e77dfa81.jpg
1423,174,2,팬 위에 유산지를 깔고 적당한 크기로 반죽을 떼어서 올려주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/26/0536a2612025654688b8b833e412ce8b1.jpg
1424,174,3,"예열한 오븐에서 180도로 15분간 구워주세요.
오븐",https://recipe1.ezmember.co.kr/cache/recipe/2015/10/26/14d8ff5c9bc66b58378823501da545891.jpg
1425,174,4,완성입니다!,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/26/1790eaf3f9493fbc8bb2a099e27310ca1.jpg
1426,175,1,오이는 굵은 소금을 발라 깨끗이 씻어주고 냉동새우살은 물에 담가 해동해주세요 미역은 자른 미역으로 준비해요,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/653444b6ecc9cdfc9be32ec9d373d4db1.jpg
1427,175,2,"양파는 최대한 얇게 썰어주시고
오이는 반달모양으로 썰어주세요
양파는 찬물+식초 두2~3방울에 담가 아린맛을 제거해주는게 좋습니다",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/0a8a8022e80889f793326aa02e6929121.jpg
1428,175,3,미역을 물에 불려줍니다,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/f58eab877695456108cdde32f00070641.jpg
1429,175,4,해동한 냉동새우살은 맛술(미림)을 살짝 둘러주어 비린맛을 없애주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/509ce52a55ffbb100f525ed8529d9e901.jpg
1430,175,5,새우살을 2~3분간 데쳐주고,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/885f750de4ab297f76e9e2b262b476c91.jpg
1431,175,6,"불린 미역도 2분 정도 데쳐
찬물에 헹구워줍니다",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/a13fdaecf6366828d1b06ddaf501abea1.jpg
1432,175,7,"간장5스푼, 물 5스푼, 식초 3스푼, 설탕1스푼에 와사비를 취향껏 넣어 드레싱을 만들어 줍니다",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/01c926121ff68a7a491cae25761995401.jpg
1433,175,8,"준비된 재료들을 한데 넣고
드레싱을 부어가며 버무려주면 완성!
접시에 낼땐 통깨를 뿌려주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/f150a9c1db616d2ce2e47c9d284789dc1.jpg
1434,176,1,브로콜리는 송이송이 먹기 좋게 썰어주세요 :),https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/a748f7bfb0ea69bb793212fe18c7c3d01.jpg
1435,176,2,끓는물 3컵에 소금 1/4T를 넣고 브로콜리를 데친 후 찬물에 헹구어 냅니다,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/26adcab3bf1f3fcc9c1b91a0cea15b0a1.jpg
1436,176,3,팬에 올리브유 2T를 두르고,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/599b9e2b26d7c087450a281cbe580f8f1.jpg
1437,176,4,썰어둔 마늘을 넣고 볶아주세요,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/3b1370a5ca5391e985b38a55c72427711.jpg
1438,176,5,"마늘을 어느정도 볶다가 브로콜리를 넣고,
소금 1/4T,",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/106266ac5acf6b5f394e81cbea4731b41.jpg
1439,176,6,"후춧가루를 약간 넣어주시면,
브로콜리 마늘볶음 완성!!
참 쉽죠 :) 흐흐",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/662b298d9c75028617feb04c4721a50e1.jpg
1440,176,7,"건강 식재료로 유명한 요 두아이, 브로콜리와 마늘을 함께 볶아내니, 깔끔하고 담백한 맛이 뿜뿜! 'ㅂ' 매운 요리의 사이드 반찬으로도 최고예요 :) 저는 다른 포스팅으로 다시 돌아올게요 우리 곧 다시 만나요 씨유쑨! ♥",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/959d9b73bb5ca08d37834bb1ac6f7f5b1.jpg
1441,177,1,"참치는 위생비닐을 끼고, 손으로 으깨어 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/25721a560e86881920b576dbabd4ed971.jpg
1442,177,2,양파. 당근. 대파 뿐만 아니라 냉장고안의 자투리 야채를 아무거나 사용하셔도 되요.,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/60def1037295f25c23adc358660d2e021.jpg
1443,177,3,"양파는 수분이 많으므로, 잘게 썰은뒤에 마른 후라이팬에 넣고 중불에서 살짝 볶아주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/f548168d93d173780f857bdc6158bf581.jpg
1444,177,4,분량의 재료를 모두 볼에 담은후에 골고루 섞어가며 치대어 줍니다. 반죽이 너무 질 경우에는 빵가루나 전분으로 되기를 맞춰주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/74e7eb30e7a42d459a236f90443638d91.jpg
1445,177,5,많이 치댄후 반죽은 두툼하게 원형모양으로 모양을 만들어 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/ee54f2a08bd951d251f1ba3133a580a51.jpg
1446,177,6,밀가루 혹은 부침가루. 계란. 빵가루 순으로 반죽에 옷을 입혀 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/6657f693d88b6e4fcff689016ece87ac1.jpg
1447,177,7,"이렇게 만드셔서 냉동실 보관하며 가끔 반찬으로 굽거나, 튀겨서 주면 돈가스 인기 못지 않아요.",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/c3278599ed88149ab5c3d131b5c3ccdf1.jpg
1448,177,8,튀기는 것보다 후라이팬에서 앞뒤로 노릇노릇~ 익혀주면 기름기를 훨씬 덜 흡수하겠죠?,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/eaf815db3dd19cca0c4ee3db258ac9581.jpg
1449,177,9,취향껏~ 소스를 뿌려 드시면 되요.,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/15e731c3bed2d2c6f10f16f6a4c6166e1.jpg
1450,178,1,재료를 준비해주세요^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/80346d6e7ad151522b084d8a049da1e51.jpg
1451,178,2,후라이판에 기름 넣으시구 양파와 파를 넣고 볶아주세요^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/6a8123328666314d84af66e1340e5fff1.jpg
1452,178,3,계란을 하나 풀어서 스크램블 해주고여^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/350cce91c01da1cc9cea3bdf96f3610f1.jpg
1453,178,4,남은 야채도 넣어서 볶아주세요^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/2642299a0c1092f0859c99b105aed76a1.jpg
1454,178,5,밥을 넣고 굴소스 한숟가락 넣고 볶아주시고여^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/1a247be06205fb0a4dac195bfc352c9b1.jpg
1455,178,6,마지막으로 카레가루 한숟가락 넣어서 잘볶아주시면 되요^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/545be9050dd24aa2564225faea6827ba1.jpg
1456,178,7,완성~^^,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/8635992afb44422c607ac3f94e6a02991.jpg
1457,179,1,"[재료 준비]
먼저 두부는 키친타월이나 면포를 이용해 물기를 뺀 뒤 으깨서 준비해주시고요.",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/6611e1c40ae8dc474bcacfefeced0dd71.jpg
1458,179,2,대파는 송송 썰어줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/453fb78c5620533f550fa1b84d34b5291.jpg
1459,179,3,"[고추장 양념 볶기]
냄비에 들기름 1.5 큰 술, 고추장 4 큰 술, 다진 마늘 1 큰 술, 올리고당 2 큰 술, 미림 1 큰 술, 후춧가루 적당량을 넣고 약불에서 5분 정도 끓여주시고요.
* 올리고당 양은 각자 입맛에 맞게 조절해주세요 ^^",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/6f72f663f8281d205df7598f86ef691d1.jpg
1460,179,4,"볶은 고추장 양념에 으깬 두부와 대파를 넣고 가볍게 볶아줍니다. (이때도 마찬가지로 약불!)
대파의 숨이 죽으면 가스불을 끈 뒤 통깨를 샤샥 뿌려 마무리해주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/40d065f2cb3609ceae6afa72535590db1.jpg
1461,179,5,"그릇에 밥 한 공기 퍼 담고, 매콤하게 볶은 두부양념을 적당히 올려준 다음 계란 반숙 하나 탁 올려주면 초간단 덮밥요리, 매콤한 두부덮밥 완성!",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/12/93564b5fe086584a5850ef0475ef64511.jpg
1462,180,1,양배추는 단단한 심지를 잘라내고 흐르는 물에 잘 씻어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/3919fe59e7ab1df6744aa03317d6a72c1.jpg
1463,180,2,"찜기에 쪄도 되지만 저는 간단하게 비닐봉지에 씻은 물기가 있는 양배추를 넣어
5분 돌려주었어요
말랑말랑하게 익으면 꺼내서 식혀주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/0c80fc753d4c5a6e5e39d26557db8b801.jpg
1464,180,3,"양파, 애호박, 버섯, 쪽파는 잘게 썰어 준비하고 참치는 기름을 쪽 빼주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/50f80f8bfdd5ef12d5b658e22ba290581.jpg
1465,180,4,"팬에 기름을 살짝 두르고 양파, 애호박을 넣어 볶아주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/e307ba58847fffaa3316e4ca1403a8651.jpg
1466,180,5,양파가 투명해지면 버섯을 넣어 볶아주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/07af33ba4b4edc9569adb7516640873f1.jpg
1467,180,6,"야채들이 볶아지면 고추장, 된장, 다진마늘, 물을 넣어 끓여주세요",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/68a815d3b32df290858a348a0855c6191.jpg
1468,180,7,일반 된장의 반 정도만 넣어도 충분히 깊은 맛이 우러나온답니다 1t넣습니다.,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/9a3e8eb3442c11984304edd8b591635c1.jpg
1469,180,8,보글보글 끓어 어느 정도 졸여주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/a09b8b07bbdf74673ca6cc7985dddf861.jpg
1470,180,9,어느 정도 졸아들면 참치를 넣고 볶아주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/8d505d46dd3bdfc66a0770e71e836e211.jpg
1471,180,10,마지막으로 쪽파를 넣어 살짝만 버무리면 된장 참치 속(?) 완성입니다,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/495e453016cd5472ac4ee34517c9b6dc1.jpg
1472,180,11,식은 양배추를 세로로 겹겹이 쌓아 넓게 펴주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/3d3412086f91a9751046814c2cd4740c1.jpg
1473,180,12,만들어 둔 참치 속을 듬뿍 넣어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/b0d9a78770f1b273c6e177b51b65261f1.jpg
1474,180,13,끝에서부터 돌돌 조심히 말아주세요,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/da06588ba13fd53789c3c0e30986f7841.jpg
1475,180,14,칼로 슥슥 잘라준 뒤 접시에 플레이팅해주면 됩니다,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/df0b53c0adccef43b3169744e084c6de1.jpg
1476,180,15,영양소 골고루 갖춘 저칼로리 참치 양배추쌈 만들기 완성,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/13/5f6ba05d224d139ebd71160a75697ca01.jpg
1477,181,1,"만두를 구워주세요
저는 에어프라이어에다가~ 에어프라이에어 돌리실분들은 180도에서 12분정도면 다익어요
에어프라이어",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/c9cf10dddc7aefd028035f49bdcd2b8c1.jpg
1478,181,2,"위의 분량대로 양념을 섞어 만들어줍니다
이 양념은 두부강정이나 양념치킨 전부다 사용가능해요",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/05e558532f4973472e9a9a61af99bade1.jpg
1479,181,3,"톡톡터지는 식감을 주기위해 저는 냉동실에 얼려뒀던 옥수수를 조금 넣어줬습니다
콘캔옥수수를 물빼고 넣어주셔도되요",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/9bedc862f3e9d2d61ba506b0c014a1931.jpg
1480,181,4,"소스는 한번 파르르 끓여주세요
제 분량대로 만드시면 만두 왕교자사이즈로 10개정도 버무릴수있는 양입니다",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/e204f074df10caa39c06afc795d4e5d11.jpg
1481,181,5,다익은 만두를 끓여둔 소스에 투하!,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/9c6c11f8331c4d9d477cc82b3122196f1.jpg
1482,181,6,"뒤적뒤적 잘섞어주기만하면 끝이에요
고추장때문에 매운맛이 있으니 아이들을 위해 만드실경우 고추장양을 살짝 줄이셔도 됩니다",https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/1f76fec522178ca6e7682e1944e5e3c01.jpg
1483,181,7,그릇에 쪼로리 담고 위에 땅콩가루 뿌리고 파슬리가루 살짝 뿌려주면 비쥬얼 업업!,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/28/4c4cd6c77aeb0d85f10ac48542c0d51c1.jpg
1484,182,1,"진미채버터구이 만드는법.진미채 버터구이 레시피를
소개해 드릴께요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/05/3b529b2d2fb193dc93a075f2eab5d5601.jpg
1485,182,2,"진미채 2주먹.후추약간.파슬리가루 약간.버터3T.설탕1t.준비 해 주세요.
미리 녹여둔 버터를 넣어 주시구요",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/05/e14302b3060f2ddf70a854716b765eb01.jpg
1486,182,3,후추도 넣어 주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/05/379601693f8cdae172ebab038d758ea81.jpg
1487,182,4,"그리고 설탕도 넣고
파슬리 가루 있으심 솔솔 뿌려 주세요.
그리고 잘 버무려 주세요.
버터가 골고루 뭍도록 잘 버무려 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/05/37e922c7bdf10e6d31d31c5d04c26ae51.jpg
1488,182,5,"그리고 종이 호일을 깔고 잘 펼쳐서 넣어 주세요.
에어프라이어 180도 3분만 돌리면 끝
에어프라이어",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/05/f7ed5fcbb82ee55b0f925363c821325e1.jpg
1489,182,6,버터향 솔솔 영화관에서 먹던 오징어버터구이 바로 그맛,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/05/55b80bc5105216ee811c4fb20054b3f01.jpg
1490,183,1,"닭봉 9개에요^^ 우유에 20분 정도 담궈 잡내를 제거 해주셔요~
(저는 냉동해둔 닭이라 처음부터 우유에 해동 시켰어요^^)",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/04caf6a29486273e780ad477fa144eac1.jpg
1491,183,2,"물에 헹군뒤 맛술3스푼,소금반스푼,후춧가루 4~5번 톡톡 해서 20분 정도 재워 밑간을 해주셔요~
(소금반스푼이랑 후춧가루5번 톡톡이 조금 과하다 싶어도 맛술의 물기 때문에 이렇게 넣으셔야 간이 베여요^^)",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/9cf4ba6437a16224a81379ae28a6bc2f1.jpg
1492,183,3,"전분가루 적당량을 비닐팩에 넣고 닭에 남은 물기를 탈탈 털어 닭봉을 한꺼번에 넣어 흔들어 주면 쉽게 반죽 완성입니다^^
(튀김가루로 하셔도 됩니다^^)",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/ecbab615467ba9a1a05e962eafbd1a911.jpg
1493,183,4,식용유가 달궈지면 꼭 약불에서 튀기셔야 타지않고 속까지 골고루 익혀 집니다요^~^,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/4f4b79b2cba298b2a00a6287b0490ba31.jpg
1494,183,5,"그사이 다른팬에 진간장2스푼,물5~6스푼,설탕한스푼,물엿두스푼 마늘 3쪽을 다져 넣고",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/ad41e69b4c6cc62022407d786426cbc01.jpg
1495,183,6,"한번 끓여 주셔요^^
(마늘은 다져진 마늘을 넣는것 보다 사진처럼 알갱이가 살아있게 바로 다져낸 마늘이 훨씬 풍미가 좋아요^^)",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/a97ec19aae03c679cc749c9a9a15a5b61.jpg
1496,183,7,튀겨진 닭은 기름을 뺀후 양념에 버물버물 뭍혀 주심 끝이에용^~^,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/518e405f39fe4a9939aead83ac8a0b1d1.jpg
1497,183,8,"달콤 짭조름 하니 정말 교촌치킨 딱 그맛이에요~!!
보통 튀김을 하면 기름 냄새에 질려 잘못먹는데 이건 느끼하지도 않고 완전 맛있어용~ㅎㅎ
이젠 저렴하게 집에서 즐겨 보아요~:-)",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/02/81c738a3e41a2c50e2f299255bb4018d1.jpg
1498,184,1,"배추 반포기를 다?!
노노~~
배추잎 5장 정도 뜯어서 칼로 먹기 좋게
썰어줍니다",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/1681cf364f198f4a84edca1ae02931a81.jpg
1499,184,2,대파도 송송~,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/252fd56722232bb50885509f0127f2251.jpg
1500,184,3,"집에 국거리 소고기가 있어서 함께
넣고 끓여줄꺼에요
고기+다진마늘 반스푼+국간장 반스푼 +맛술 혹은 소주 반스푼
조물조물~",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/53c685f4887c7c94d06573e20a7cee8c1.jpg
1501,184,4,잠시 대기!!!,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/35ab963a257703e055dee27c2611ae471.jpg
1502,184,5,"쌀뜨물로 육수를 대신합니다
바글바글 끓기 시작하면",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/43856ed943ac7e8109b472057de68a591.jpg
1503,184,6,"썰어둔 배추잎과 대파를 넣어줍니다
대파는 마지막에 넣으셔도 되는데
딸아이가 푹~익은 대파를 좋아해서
전 미리 넣어줬어요",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/3806bea72a4c2de188ff318669f665c71.jpg
1504,184,7,"물이 끓기 시작하면 집된장 한스푼
시판된장 한스푼
된장국의 간은 소금과 국간장이 아닌
된장으로 하는거라는 집밥 백선생님 말대로~
싱거우면 된장을 더 넣어주시고
짜면 물을 더 부워주시면 되요~
집된장의 씁쓸한 맛이랄까 이건
설탕 3꼬집 정도 넣으면 잡히더라구요",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/34e9c1be6650704ba562de0adf254dfa1.jpg
1505,184,8,된장풀고 재어둔 고기를 넣어줍니다,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/3a765d0af3bccad2e024cd41327d7fc81.jpg
1506,184,9,"바글바글 끓기 시작하면
불순물들이 떠오르는데
스푼으로 제거해주세요~",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/4b5f2fcf778941f09e492e1b7869b6ab1.jpg
1507,184,10,"10분~15분 정도 중약불로 끓인뒤
드시면 됩니다
저는
전날 저녁에 이렇게 끓여 놓고 다음날
아침,점심,저녁~ 먹고 있어요
그럼 정~말 맛있어요!!
우리나라 국고 찌개는 오래 끓일수록 맛있다는말
완전 공감♡",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/927a33dcef2d80ac11cc65f2804d93c31.jpg
1508,184,11,"야들야들~ 푹~ 익은 배추는
입에 넣으면 쉽게 뭉개지면서 달큰한 맛이 납니다
이래서 우리 딸아이도
입을 쩍쩍~ 벌리며 잘 받아 먹나봐요",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/09/afc824caa471234a5ddcadab09a103431.jpg
1509,185,1,"재료 준비를 해주세요.
대파를 파기름 용으로 송송 썰어주고
닭가슴살과 양배추는 먹기좋은 크기로 썰어줍니다.
[만개특가] 허닭 1+1 닭가슴살 60종 특가 (+사은품까지!)",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/b30051924de5624b7b70adc249e07f6d1.jpg
1510,185,2,"올리브유와 고추기름을 넣고 가열해줍니다.
중불",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/9fff69198cd55064ffc4b70b40c7fe0a1.jpg
1511,185,3,"썰어놓은 대파를 넣어줍니다.
중불",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/4e68e830718db24f26698f57e948ca4d1.jpg
1512,185,4,"파기름을 내줍니다.
중불
중불에 파기름을 볶아야 기름에 파향이 잘 베어요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/37b9a19e0e8746d81f913ed0f87f326e1.jpg
1513,185,5,"닭가슴살을 넣어 볶아줍니다.
중불",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/1e7cb70f0bed9b12893ba0193d9a7a0e1.jpg
1514,185,6,"닭가슴살에 고추기름, 파기름 향이 베면",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/797680f31e5ffa68527a31aad9c8948d1.jpg
1515,185,7,"양배추를 넣어 볶아줍니다.
강불
양배추를 넣고 쎈불에 볶아주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/1a20d6c8c363e0064e7174f6d656fdc91.jpg
1516,185,8,"굴소스를 넣고 볶아줍니다.
굴소스가 없다면 진간장을 태우듯이 넣어 볶아줘도 됩니다.",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/0875267c8e5ed08f9dc17f272bd8bbe01.jpg
1517,185,9,양배추 숨이 죽을때까지 볶아줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/9138be96befa1e1df8553c908291eedc1.jpg
1518,185,10,후추를 조금 넣어 볶아주면 완성!,https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/5816c635e4f1bf9f373a5a001d9cf65c1.jpg
1519,185,11,접시에 현미밥과 닭가슴살 양배추볶음을 올리고 깨를 뿌려줍니다.,https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/5e0ce59f9b0ba78b1ecc227895fd6c2b1.jpg
1520,185,12,비주얼을 원한다면 반숙 달걀후라이 하나를 올려주면 더 색감이 이뻐요:),https://recipe1.ezmember.co.kr/cache/recipe/2021/02/17/7130c56909f0ba24f91f09632914b0e11.jpg
1521,186,1,새송이버섯은 약 2cm 두께로 도톰하게 썹니다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/76879c2d2887c265f55d40410e5e09fc1.jpg
1522,186,2,"도톰하게 썬 새송이버섯의 양면에 칼집을 냅니다.
칼집을 너무 깊게 내면 구운 뒤 흐물흐물 벌어져 오히려 모양이 안 예뻐요. 그러니 칼집의 깊이를 새송이버섯 두께의 1/4 정도가 되게 해 주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/4e4bf87c1ba09a1a8645801552ddee9c1.jpg
1523,186,3,프라이팬에 식용유를 적당히 두르고 센 불로 달궈요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/f6bbf3dbd311cd40667f5247e96dfe071.jpg
1524,186,4,그리고 새송이버섯을 올린 뒤 앞뒤로 뒤집어가며 굽습니다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/d17c7dce305c36ed766223289029042e1.jpg
1525,186,5,"새송이버섯이 노릇노릇하게 익으면 불을 약불로 줄이고 버터를 넣은 다음 버섯에 고루 묻게끔 잘 녹이며 구워 줍니다.
약불",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/54a14938a75ce8ef884b2b4aa5e0a9641.jpg
1526,186,6,그리고 맛술 1.5큰술과 간장 1.5큰술을 넣은 다음 양념이 잘 배게끔 뒤집어 주며 구우면 완성이에요!,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/16/70c17c2af4a098605959a7c60deedf8e1.jpg
1527,187,1,"오징어는 흐르는 물에 깨끗하게 씻은 뒤 끓는 물에 1분 10초간 데쳐주세요.
채반에 밭쳐 열을 한 김 식혀주세요.
큰 오징어라면 1분 30초 정도.
오래 익힐수록 질겨지니 조리시간은 꼭 지켜주세요.",https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/f799aa214f20991e4887f67fdb31dde31.jpg
1528,187,2,"냄비에 다시 물을 붓고 끓여주세요.
끓어오르면 소금 1작은술을 넣고 쪽파를 흰부분부터 넣어 30초간 데쳐주세요.
소금을 넣어주면 쪽파의 푸른색이 선명해져요.
오래 데치면 물러져서 맛이 없어요.
또한 영양소가 파괴되므로 살짝 데쳐주는 것이 포인트랍니다.",https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/677089c86b46992f62563956e2a3cbd11.jpg
1529,187,3,데친 쪽파는 재빨리 찬물에 여러 번 헹군 뒤 물기를 꼭 짜주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/10533be68585fdafe863f5b3a2e2df771.jpg
1530,187,4,"오징어 다리는 가닥가닥 썰어주세요. (긴 것은 2등분)
다리 길이에 맞게 파프리카도 채 썰어 준비해주세요.
베리츄는 파프리카 2종을 준비했는데요.
콜라비, 양배추 등 향이 너무 강하지 않은 아삭한 채소를 넣어줘도 맛이 괜찮을 것 같아요^^",https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/5d6cb4d00f230f238c5763dcccf739a81.jpg
1531,187,5,"몸통은 모양을 그대로 살려 가로로 썰어주세요.
몸통까지 오징어 쪽파강회로 만들 거라면 다리와 비슷한 크기로 썰어 준비해주면 됩니다.",https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/9a0ad0df17633bd85a813fc9e6643b341.jpg
1532,187,6,파프리카와 오징어 다리를 가지런히 두고 쪽파를 돌돌 말아주세요.,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/99850b799f343647dddcc198a9ac94c61.jpg
